source,value,fips,date
1,0.99994205838,05037,2014-01-01
1,1.00000000000,05039,2014-01-01
1,0.99953646701,05041,2014-01-01
1,0.99979720432,05043,2014-01-01
1,0.99556746578,05045,2014-01-01
1,0.99972477729,05047,2014-01-01
1,0.99997102919,05049,2014-01-01
1,0.99729122909,05051,2014-01-01
1,1.00000000000,05053,2014-01-01
1,0.99939161295,05055,2014-01-01
1,0.99971029189,05057,2014-01-01
1,1.00000000000,05059,2014-01-01
1,0.99915984646,05061,2014-01-01
1,0.99942058377,05063,2014-01-01
1,0.99855145941,05065,2014-01-01
1,0.99975374810,05067,2014-01-01
1,0.99871079888,05069,2014-01-01
1,0.99891359456,05071,2014-01-01
1,0.99976823351,05073,2014-01-01
1,0.99985514595,05075,2014-01-01
1,0.99959440864,05077,2014-01-01
1,1.00000000000,05079,2014-01-01
1,0.99931918593,05081,2014-01-01
1,0.99946403998,05083,2014-01-01
1,0.99393061491,05085,2014-01-01
1,0.99985514595,05087,2014-01-01
1,0.99957992323,05089,2014-01-01
1,0.99904396321,05091,2014-01-01
1,0.99937712755,05093,2014-01-01
1,1.00000000000,05095,2014-01-01
1,0.99992757298,05097,2014-01-01
1,0.99905844862,05099,2014-01-01
1,0.99988411676,05101,2014-01-01
1,0.99981168973,05103,2014-01-01
1,0.99946403998,05105,2014-01-01
1,1.00000000000,05107,2014-01-01
1,0.99984066054,05109,2014-01-01
1,0.99944955458,05111,2014-01-01
1,1.00000000000,05113,2014-01-01
1,0.99763887883,05115,2014-01-01
1,1.00000000000,05117,2014-01-01
1,0.97653364236,05119,2014-01-01
1,0.99959440864,05121,2014-01-01
1,0.99891359456,05123,2014-01-01
1,0.99872528428,05125,2014-01-01
1,1.00000000000,05127,2014-01-01
1,0.99985514595,05129,2014-01-01
1,0.99656695879,05131,2014-01-01
1,0.99807344101,05133,2014-01-01
1,1.00000000000,05135,2014-01-01
1,0.99863837185,05137,2014-01-01
1,0.99968132107,05139,2014-01-01
1,0.99960889404,05141,2014-01-01
1,0.98486275078,05143,2014-01-01
1,0.99672629826,05145,2014-01-01
1,1.00000000000,05147,2014-01-01
1,0.99984066054,05149,2014-01-01
1,0.99752299559,04001,2014-01-01
1,0.97879336569,04003,2014-01-01
1,0.99138118346,04005,2014-01-01
1,0.99911639024,04007,2014-01-01
1,0.99900050699,04009,2014-01-01
1,0.99969580648,04011,2014-01-01
1,0.99947852539,04012,2014-01-01
1,0.65355254582,04013,2014-01-01
1,0.99116390237,04015,2014-01-01
1,0.99739262693,04017,2014-01-01
1,0.90490330992,04019,2014-01-01
1,0.93691605708,04021,2014-01-01
1,0.99232273485,04023,2014-01-01
1,0.99249655972,04025,2014-01-01
1,0.96423553271,04027,2014-01-01
1,0.76116462664,06001,2014-01-01
1,0.99975374810,06003,2014-01-01
1,0.99936264214,06005,2014-01-01
1,0.98884623742,06007,2014-01-01
1,0.99876874050,06009,2014-01-01
1,0.99708843341,06011,2014-01-01
1,0.87998841168,06013,2014-01-01
1,0.99921778808,06015,2014-01-01
1,0.99071485479,06017,2014-01-01
1,0.93620627219,06019,2014-01-01
1,0.99936264214,06021,2014-01-01
1,0.99698703557,06023,2014-01-01
1,0.97864851163,06025,2014-01-01
1,0.99940609836,06027,2014-01-01
1,0.94582458174,06029,2014-01-01
1,0.98563047730,06031,2014-01-01
1,0.99639313392,06033,2014-01-01
1,0.99869631347,06035,2014-01-01
1,0.00000000000,06037,2014-01-01
1,0.99243861810,06039,2014-01-01
1,0.96998623887,06041,2014-01-01
1,0.99927572971,06043,2014-01-01
1,0.99636416311,06045,2014-01-01
1,0.99091765047,06047,2014-01-01
1,1.00000000000,06049,2014-01-01
1,0.99955095242,06051,2014-01-01
1,0.95587745347,06053,2014-01-01
1,0.99129427103,06055,2014-01-01
1,0.99329325705,06057,2014-01-01
1,0.68471065402,06059,2014-01-01
1,0.98186427175,06061,2014-01-01
1,0.99985514595,06063,2014-01-01
1,0.83879191715,06065,2014-01-01
1,0.89289490838,06067,2014-01-01
1,0.99817483885,06069,2014-01-01
1,0.84888824510,06071,2014-01-01
1,0.52312595061,06073,2014-01-01
1,0.81625262548,06075,2014-01-01
1,0.95949880496,06077,2014-01-01
1,0.97983631492,06079,2014-01-01
1,0.89941334106,06081,2014-01-01
1,0.92752951402,06083,2014-01-01
1,0.57934381112,06085,2014-01-01
1,0.98396465561,06087,2014-01-01
1,0.99038169045,06089,2014-01-01
1,1.00000000000,06091,2014-01-01
1,0.99885565293,06093,2014-01-01
1,0.96281596292,06095,2014-01-01
1,0.98022742088,06097,2014-01-01
1,0.96769754473,06099,2014-01-01
1,0.99059897154,06101,2014-01-01
1,0.99840660535,06103,2014-01-01
1,1.00000000000,06105,2014-01-01
1,0.97795321214,06107,2014-01-01
1,0.99975374810,06109,2014-01-01
1,0.93651046571,06111,2014-01-01
1,0.95539943507,06113,2014-01-01
1,0.99287318028,06115,2014-01-01
1,0.96009270660,08001,2014-01-01
1,0.99940609836,08003,2014-01-01
1,0.93917578041,08005,2014-01-01
1,0.99965235026,08007,2014-01-01
1,1.00000000000,08009,2014-01-01
1,1.00000000000,08011,2014-01-01
1,0.95300934309,08013,2014-01-01
1,0.99663938582,08014,2014-01-01
1,0.99975374810,08015,2014-01-01
1,1.00000000000,08017,2014-01-01
1,0.99982617513,08019,2014-01-01
1,0.99943506917,08021,2014-01-01
1,0.99989860216,08023,2014-01-01
1,1.00000000000,08025,2014-01-01
1,1.00000000000,08027,2014-01-01
1,0.99933367133,08029,2014-01-01
1,0.92537118853,08031,2014-01-01
1,1.00000000000,08033,2014-01-01
1,0.97549069313,08035,2014-01-01
1,0.99346708192,08037,2014-01-01
1,0.99807344101,08039,2014-01-01
1,0.87222423409,08041,2014-01-01
1,0.99897153618,08043,2014-01-01
1,0.99855145941,08045,2014-01-01
1,1.00000000000,08047,2014-01-01
1,0.99991308757,08049,2014-01-01
1,0.99992757298,08051,2014-01-01
1,1.00000000000,08053,2014-01-01
1,0.99989860216,08055,2014-01-01
1,0.99986963135,08057,2014-01-01
1,0.96446729920,08059,2014-01-01
1,1.00000000000,08061,2014-01-01
1,0.99984066054,08063,2014-01-01
1,1.00000000000,08065,2014-01-01
1,0.99811689723,08067,2014-01-01
1,0.97255015572,08069,2014-01-01
1,0.99988411676,08071,2014-01-01
1,0.99995654379,08073,2014-01-01
1,0.99860940103,08075,2014-01-01
1,0.99448106034,08077,2014-01-01
1,1.00000000000,08079,2014-01-01
1,0.99959440864,08081,2014-01-01
1,0.99975374810,08083,2014-01-01
1,0.99910190484,08085,2014-01-01
1,0.99705946260,08087,2014-01-01
1,0.99953646701,08089,2014-01-01
1,1.00000000000,08091,2014-01-01
1,0.99960889404,08093,2014-01-01
1,0.99821829507,08095,2014-01-01
1,0.99914536105,08097,2014-01-01
1,0.99960889404,08099,2014-01-01
1,0.99366987760,08101,2014-01-01
1,0.99966683567,08103,2014-01-01
1,1.00000000000,08105,2014-01-01
1,0.99795755777,08107,2014-01-01
1,0.99995654379,08109,2014-01-01
1,1.00000000000,08111,2014-01-01
1,0.99931918593,08113,2014-01-01
1,0.99989860216,08115,2014-01-01
1,0.99682769610,08117,2014-01-01
1,0.99921778808,08119,2014-01-01
1,0.99988411676,08121,2014-01-01
1,0.98480480916,08123,2014-01-01
1,0.99959440864,08125,2014-01-01
1,0.87862678352,09001,2014-01-01
1,0.93385963642,09003,2014-01-01
1,0.99422032303,09005,2014-01-01
1,0.99309046137,09007,2014-01-01
1,0.93293257044,09009,2014-01-01
1,0.98673136815,09011,2014-01-01
1,0.98748460926,09013,2014-01-01
1,0.99419135222,09015,2014-01-01
1,0.86544506410,11001,2014-01-01
1,0.98916491635,10001,2014-01-01
1,0.95816614761,10003,2014-01-01
1,0.99349605273,10005,2014-01-01
1,0.95802129355,12001,2014-01-01
1,0.99971029189,12003,2014-01-01
1,0.98599261245,12005,2014-01-01
1,1.00000000000,12007,2014-01-01
1,0.96807416528,12009,2014-01-01
1,0.67807633809,12011,2014-01-01
1,1.00000000000,12013,2014-01-01
1,0.98571738973,12015,2014-01-01
1,0.99688563772,12017,2014-01-01
1,0.99193162889,12019,2014-01-01
1,0.95629753024,12021,2014-01-01
1,0.99805895561,12023,2014-01-01
1,0.99233722026,12027,2014-01-01
1,0.99976823351,12029,2014-01-01
1,0.94058086478,12031,2014-01-01
1,0.98224089231,12033,2014-01-01
1,0.99723328747,12035,2014-01-01
1,0.99963786486,12037,2014-01-01
1,0.99766784965,12039,2014-01-01
1,0.99910190484,12041,2014-01-01
1,0.99956543783,12043,2014-01-01
1,0.99978271892,12045,2014-01-01
1,0.99979720432,12047,2014-01-01
1,0.99752299559,12049,2014-01-01
1,0.99188817267,12051,2014-01-01
1,0.99572680525,12053,2014-01-01
1,0.99239516188,12055,2014-01-01
1,0.85776779895,12057,2014-01-01
1,0.99972477729,12059,2014-01-01
1,0.99075831101,12061,2014-01-01
1,0.99876874050,12063,2014-01-01
1,0.99985514595,12065,2014-01-01
1,0.99985514595,12067,2014-01-01
1,0.98848410227,12069,2014-01-01
1,0.92624031289,12071,2014-01-01
1,0.97292677628,12073,2014-01-01
1,0.99908741943,12075,2014-01-01
1,0.99986963135,12077,2014-01-01
1,0.99966683567,12079,2014-01-01
1,0.96307670023,12081,2014-01-01
1,0.98775983197,12083,2014-01-01
1,0.99329325705,12085,2014-01-01
1,0.41725211850,12086,2014-01-01
1,0.98667342653,12087,2014-01-01
1,0.99529224307,12089,2014-01-01
1,0.98364597668,12091,2014-01-01
1,0.99837763454,12093,2014-01-01
1,0.83632939814,12095,2014-01-01
1,0.97827189107,12097,2014-01-01
1,0.81974360832,12099,2014-01-01
1,0.97740276672,12101,2014-01-01
1,0.93041210980,12103,2014-01-01
1,0.96233794453,12105,2014-01-01
1,0.99772579127,12107,2014-01-01
1,0.98644166003,12109,2014-01-01
1,0.98053161440,12111,2014-01-01
1,0.98791917144,12113,2014-01-01
1,0.96526399653,12115,2014-01-01
1,0.96287390455,12117,2014-01-01
1,0.99201854132,12119,2014-01-01
1,0.99955095242,12121,2014-01-01
1,0.99930470052,12123,2014-01-01
1,1.00000000000,12125,2014-01-01
1,0.97662055480,12127,2014-01-01
1,0.99897153618,12129,2014-01-01
1,0.99897153618,12131,2014-01-01
1,0.99969580648,12133,2014-01-01
1,0.99976823351,13001,2014-01-01
1,0.99984066054,13003,2014-01-01
1,1.00000000000,13005,2014-01-01
1,1.00000000000,13007,2014-01-01
1,0.99924675890,13009,2014-01-01
1,0.99900050699,13011,2014-01-01
1,0.99994205838,13013,2014-01-01
1,0.99487216630,13015,2014-01-01
1,0.99950749620,13017,2014-01-01
1,0.99957992323,13019,2014-01-01
1,0.99196059970,13021,2014-01-01
1,0.99972477729,13023,2014-01-01
1,1.00000000000,13025,2014-01-01
1,0.99981168973,13027,2014-01-01
1,0.99380024626,13029,2014-01-01
1,0.99811689723,13031,2014-01-01
1,0.99942058377,13033,2014-01-01
1,0.99984066054,13035,2014-01-01
1,1.00000000000,13037,2014-01-01
1,0.99524878685,13039,2014-01-01
1,1.00000000000,13043,2014-01-01
1,0.99335119867,13045,2014-01-01
1,0.99924675890,13047,2014-01-01
1,0.99975374810,13049,2014-01-01
1,0.97224596220,13051,2014-01-01
1,0.98884623742,13053,2014-01-01
1,0.99956543783,13055,2014-01-01
1,0.99271384081,13057,2014-01-01
1,0.98865792714,13059,2014-01-01
1,0.99995654379,13061,2014-01-01
1,0.98648511625,13063,2014-01-01
1,1.00000000000,13065,2014-01-01
1,0.93735061926,13067,2014-01-01
1,0.99749402478,13069,2014-01-01
1,0.99652350258,13071,2014-01-01
1,0.98534076918,13073,2014-01-01
1,0.99808792642,13075,2014-01-01
1,0.99306149055,13077,2014-01-01
1,0.99989860216,13079,2014-01-01
1,0.99962337945,13081,2014-01-01
1,0.99969580648,13083,2014-01-01
1,0.99972477729,13085,2014-01-01
1,0.99960889404,13087,2014-01-01
1,0.89706670530,13089,2014-01-01
1,0.99949301080,13091,2014-01-01
1,1.00000000000,13093,2014-01-01
1,0.99881219672,13095,2014-01-01
1,0.99378576085,13097,2014-01-01
1,1.00000000000,13099,2014-01-01
1,0.99908741943,13101,2014-01-01
1,0.99905844862,13103,2014-01-01
1,1.00000000000,13105,2014-01-01
1,0.99943506917,13107,2014-01-01
1,0.99986963135,13109,2014-01-01
1,0.99947852539,13111,2014-01-01
1,0.99378576085,13113,2014-01-01
1,0.99771130586,13115,2014-01-01
1,0.98787571522,13117,2014-01-01
1,0.99934815674,13119,2014-01-01
1,0.89202578403,13121,2014-01-01
1,0.99801549939,13123,2014-01-01
1,0.99991308757,13125,2014-01-01
1,0.99555298038,13127,2014-01-01
1,0.99873976969,13129,2014-01-01
1,0.99985514595,13131,2014-01-01
1,0.99939161295,13133,2014-01-01
1,0.91362352430,13135,2014-01-01
1,0.99921778808,13137,2014-01-01
1,0.99143912509,13139,2014-01-01
1,0.99955095242,13141,2014-01-01
1,0.99949301080,13143,2014-01-01
1,0.99955095242,13145,2014-01-01
1,0.99959440864,13147,2014-01-01
1,0.99995654379,13149,2014-01-01
1,0.98986021584,13151,2014-01-01
1,0.98802056928,13153,2014-01-01
1,1.00000000000,13155,2014-01-01
1,0.99813138264,13157,2014-01-01
1,0.99943506917,13159,2014-01-01
1,0.99985514595,13161,2014-01-01
1,0.99989860216,13163,2014-01-01
1,1.00000000000,13165,2014-01-01
1,1.00000000000,13167,2014-01-01
1,0.99947852539,13169,2014-01-01
1,0.99881219672,13171,2014-01-01
1,0.99892807996,13173,2014-01-01
1,0.99936264214,13175,2014-01-01
1,0.99934815674,13177,2014-01-01
1,0.97288332006,13179,2014-01-01
1,0.99991308757,13181,2014-01-01
1,0.99663938582,13183,2014-01-01
1,0.98739769683,13185,2014-01-01
1,0.99868182806,13187,2014-01-01
1,0.99975374810,13189,2014-01-01
1,1.00000000000,13191,2014-01-01
1,0.99801549939,13193,2014-01-01
1,0.99947852539,13195,2014-01-01
1,0.99989860216,13197,2014-01-01
1,0.99994205838,13199,2014-01-01
1,0.99994205838,13201,2014-01-01
1,0.99995654379,13205,2014-01-01
1,0.99992757298,13207,2014-01-01
1,0.99984066054,13209,2014-01-01
1,0.99943506917,13211,2014-01-01
1,0.99972477729,13213,2014-01-01
1,0.97611356559,13215,2014-01-01
1,0.99653798798,13217,2014-01-01
1,0.99869631347,13219,2014-01-01
1,0.99952198161,13221,2014-01-01
1,0.99550952416,13223,2014-01-01
1,0.99972477729,13225,2014-01-01
1,0.99915984646,13227,2014-01-01
1,0.99966683567,13229,2014-01-01
1,0.99995654379,13231,2014-01-01
1,0.99862388644,13233,2014-01-01
1,0.99966683567,13235,2014-01-01
1,0.99884116753,13237,2014-01-01
1,1.00000000000,13239,2014-01-01
1,0.99991308757,13241,2014-01-01
1,0.99994205838,13243,2014-01-01
1,0.98571738973,13245,2014-01-01
1,0.99591511553,13247,2014-01-01
1,1.00000000000,13249,2014-01-01
1,0.99998551460,13251,2014-01-01
1,1.00000000000,13253,2014-01-01
1,0.99855145941,13255,2014-01-01
1,0.99892807996,13257,2014-01-01
1,0.99785615992,13259,2014-01-01
1,0.99937712755,13261,2014-01-01
1,0.99988411676,13263,2014-01-01
1,0.99992757298,13265,2014-01-01
1,0.99929021511,13267,2014-01-01
1,0.99989860216,13269,2014-01-01
1,0.99986963135,13271,2014-01-01
1,1.00000000000,13273,2014-01-01
1,0.99862388644,13275,2014-01-01
1,0.99878322590,13277,2014-01-01
1,0.99937712755,13279,2014-01-01
1,0.99944955458,13281,2014-01-01
1,0.99991308757,13283,2014-01-01
1,0.99317737380,13285,2014-01-01
1,0.99930470052,13287,2014-01-01
1,0.99997102919,13289,2014-01-01
1,0.99960889404,13291,2014-01-01
1,1.00000000000,13293,2014-01-01
1,0.99918881727,13295,2014-01-01
1,0.99968132107,13297,2014-01-01
1,0.99876874050,13299,2014-01-01
1,1.00000000000,13301,2014-01-01
1,0.99918881727,13303,2014-01-01
1,0.99894256537,13305,2014-01-01
1,0.99986963135,13307,2014-01-01
1,0.99998551460,13309,2014-01-01
1,0.99997102919,13311,2014-01-01
1,0.99655247339,13313,2014-01-01
1,0.99968132107,13315,2014-01-01
1,1.00000000000,13317,2014-01-01
1,0.99972477729,13319,2014-01-01
1,0.99981168973,13321,2014-01-01
1,0.98542768162,15001,2014-01-01
1,0.81106685015,15003,2014-01-01
1,0.99998551460,15005,2014-01-01
1,0.98718041574,15007,2014-01-01
1,0.98092272036,15009,2014-01-01
1,0.99988411676,19001,2014-01-01
1,0.99984066054,19003,2014-01-01
1,0.99876874050,19005,2014-01-01
1,1.00000000000,19007,2014-01-01
1,0.99985514595,19009,2014-01-01
1,0.99979720432,19011,2014-01-01
1,0.99280075325,19013,2014-01-01
1,0.99917433187,19015,2014-01-01
1,0.99821829507,19017,2014-01-01
1,0.99923227349,19019,2014-01-01
1,0.99692909394,19021,2014-01-01
1,0.99991308757,19023,2014-01-01
1,0.99989860216,19025,2014-01-01
1,0.99979720432,19027,2014-01-01
1,0.99972477729,19029,2014-01-01
1,1.00000000000,19031,2014-01-01
1,0.99985514595,19033,2014-01-01
1,0.99962337945,19035,2014-01-01
1,0.99976823351,19037,2014-01-01
1,0.99978271892,19039,2014-01-01
1,0.99933367133,19041,2014-01-01
1,0.99984066054,19043,2014-01-01
1,0.99879771131,19045,2014-01-01
1,0.99921778808,19047,2014-01-01
1,0.99801549939,19049,2014-01-01
1,0.99997102919,19051,2014-01-01
1,0.99976823351,19053,2014-01-01
1,1.00000000000,19055,2014-01-01
1,0.99842109076,19057,2014-01-01
1,0.99978271892,19059,2014-01-01
1,0.99372781923,19061,2014-01-01
1,0.99959440864,19063,2014-01-01
1,0.99915984646,19065,2014-01-01
1,0.99885565293,19067,2014-01-01
1,1.00000000000,19069,2014-01-01
1,0.99969580648,19071,2014-01-01
1,0.99957992323,19073,2014-01-01
1,0.99988411676,19075,2014-01-01
1,0.99966683567,19077,2014-01-01
1,0.99995654379,19079,2014-01-01
1,0.99959440864,19081,2014-01-01
1,0.99986963135,19083,2014-01-01
1,0.99960889404,19085,2014-01-01
1,0.99989860216,19087,2014-01-01
1,0.99957992323,19089,2014-01-01
1,0.99968132107,19091,2014-01-01
1,1.00000000000,19093,2014-01-01
1,1.00000000000,19095,2014-01-01
1,0.99985514595,19097,2014-01-01
1,0.99957992323,19099,2014-01-01
1,0.99629173608,19101,2014-01-01
1,0.97533135367,19103,2014-01-01
1,0.99955095242,19105,2014-01-01
1,0.99994205838,19107,2014-01-01
1,0.99985514595,19109,2014-01-01
1,0.99801549939,19111,2014-01-01
1,0.99017889477,19113,2014-01-01
1,0.99985514595,19115,2014-01-01
1,0.99971029189,19117,2014-01-01
1,0.99984066054,19119,2014-01-01
1,0.99926124430,19121,2014-01-01
1,0.99942058377,19123,2014-01-01
1,0.99915984646,19125,2014-01-01
1,0.99601651337,19127,2014-01-01
1,0.99986963135,19129,2014-01-01
1,0.99994205838,19131,2014-01-01
1,1.00000000000,19133,2014-01-01
1,0.99986963135,19135,2014-01-01
1,0.99991308757,19137,2014-01-01
1,0.99824726588,19139,2014-01-01
1,0.99927572971,19141,2014-01-01
1,0.99997102919,19143,2014-01-01
1,0.99994205838,19145,2014-01-01
1,0.99984066054,19147,2014-01-01
1,0.99934815674,19149,2014-01-01
1,0.99985514595,19151,2014-01-01
1,0.96423553271,19153,2014-01-01
1,0.99694357935,19155,2014-01-01
1,0.99604548418,19157,2014-01-01
1,0.99949301080,19159,2014-01-01
1,0.99995654379,19161,2014-01-01
1,0.98948359528,19163,2014-01-01
1,0.99984066054,19165,2014-01-01
1,0.99605996959,19167,2014-01-01
1,0.97596871153,19169,2014-01-01
1,0.99994205838,19171,2014-01-01
1,0.99929021511,19173,2014-01-01
1,0.99924675890,19175,2014-01-01
1,0.99997102919,19177,2014-01-01
1,0.99858043022,19179,2014-01-01
1,0.99860940103,19181,2014-01-01
1,0.99949301080,19183,2014-01-01
1,0.99992757298,19185,2014-01-01
1,0.99749402478,19187,2014-01-01
1,0.99995654379,19189,2014-01-01
1,0.99953646701,19191,2014-01-01
1,0.99626276527,19193,2014-01-01
1,0.99998551460,19195,2014-01-01
1,0.99940609836,19197,2014-01-01
1,0.97801115377,16001,2014-01-01
1,0.99995654379,16003,2014-01-01
1,0.99529224307,16005,2014-01-01
1,1.00000000000,16007,2014-01-01
1,0.99984066054,16009,2014-01-01
1,0.99908741943,16011,2014-01-01
1,0.99869631347,16013,2014-01-01
1,0.99992757298,16015,2014-01-01
1,0.99917433187,16017,2014-01-01
1,0.99358296517,16019,2014-01-01
1,0.99953646701,16021,2014-01-01
1,0.99998551460,16023,2014-01-01
1,1.00000000000,16025,2014-01-01
1,0.99309046137,16027,2014-01-01
1,0.99959440864,16029,2014-01-01
1,0.99813138264,16031,2014-01-01
1,1.00000000000,16033,2014-01-01
1,1.00000000000,16035,2014-01-01
1,0.99971029189,16037,2014-01-01
1,0.98823785037,16039,2014-01-01
1,0.99926124430,16041,2014-01-01
1,0.99985514595,16043,2014-01-01
1,0.99981168973,16045,2014-01-01
1,0.99959440864,16047,2014-01-01
1,0.99978271892,16049,2014-01-01
1,0.99829072210,16051,2014-01-01
1,0.99775476208,16053,2014-01-01
1,0.99745056856,16055,2014-01-01
1,0.99251104513,16057,2014-01-01
1,0.99981168973,16059,2014-01-01
1,0.99992757298,16061,2014-01-01
1,0.99985514595,16063,2014-01-01
1,0.98642717463,16065,2014-01-01
1,0.99843557616,16067,2014-01-01
1,0.99915984646,16069,2014-01-01
1,0.99994205838,16071,2014-01-01
1,1.00000000000,16073,2014-01-01
1,0.99802998480,16075,2014-01-01
1,0.99953646701,16077,2014-01-01
1,0.99997102919,16079,2014-01-01
1,0.99917433187,16081,2014-01-01
1,0.99533569929,16083,2014-01-01
1,0.99995654379,16085,2014-01-01
1,0.99956543783,16087,2014-01-01
1,0.99946403998,17001,2014-01-01
1,0.99985514595,17003,2014-01-01
1,0.99973926270,17005,2014-01-01
1,0.99921778808,17007,2014-01-01
1,1.00000000000,17009,2014-01-01
1,0.99973926270,17011,2014-01-01
1,0.99998551460,17013,2014-01-01
1,0.99933367133,17015,2014-01-01
1,0.99865285725,17017,2014-01-01
1,0.94465126386,17019,2014-01-01
1,0.99921778808,17021,2014-01-01
1,0.99950749620,17023,2014-01-01
1,0.99994205838,17025,2014-01-01
1,0.99989860216,17027,2014-01-01
1,0.99910190484,17029,2014-01-01
1,0.47509234447,17031,2014-01-01
1,0.99985514595,17033,2014-01-01
1,1.00000000000,17035,2014-01-01
1,0.99107698994,17037,2014-01-01
1,0.99988411676,17039,2014-01-01
1,0.99981168973,17041,2014-01-01
1,0.90317954661,17043,2014-01-01
1,0.99943506917,17045,2014-01-01
1,0.99997102919,17047,2014-01-01
1,0.99876874050,17049,2014-01-01
1,1.00000000000,17051,2014-01-01
1,0.99947852539,17053,2014-01-01
1,0.99846454697,17055,2014-01-01
1,0.99955095242,17057,2014-01-01
1,1.00000000000,17059,2014-01-01
1,1.00000000000,17061,2014-01-01
1,0.99931918593,17063,2014-01-01
1,0.99991308757,17065,2014-01-01
1,0.99924675890,17067,2014-01-01
1,1.00000000000,17069,2014-01-01
1,0.99997102919,17071,2014-01-01
1,0.99942058377,17073,2014-01-01
1,0.99942058377,17075,2014-01-01
1,0.99472731224,17077,2014-01-01
1,0.99984066054,17079,2014-01-01
1,0.99921778808,17081,2014-01-01
