fips,measure,source,date
10001,0.470294483490152087482,22,2016-01-01
10003,0.539714444876872476973,22,2016-01-01
10005,0.456215135489877368497,22,2016-01-01
11001,0.598908755141442122051,22,2016-01-01
12001,0.491409689949100676877,22,2016-01-01
12003,0.370028158696000549437,22,2016-01-01
12005,0.473316392329235441801,22,2016-01-01
12007,0.311842677594377418099,22,2016-01-01
12009,0.429065268652274444266,22,2016-01-01
12011,0.538058499881718214631,22,2016-01-01
12013,0.276848057507840937707,22,2016-01-01
12015,0.307900460154300496783,22,2016-01-01
12017,0.271075906381874651831,22,2016-01-01
12019,0.472373190479460940302,22,2016-01-01
12021,0.428883648878612363880,22,2016-01-01
12023,0.358459436978701647550,22,2016-01-01
12027,0.336310981891440214280,22,2016-01-01
12029,0.264903886510534709980,22,2016-01-01
12031,0.501323992887830712056,22,2016-01-01
12033,0.440519524125668673641,22,2016-01-01
12035,0.352380516319070839342,22,2016-01-01
12037,0.352600291507367810565,22,2016-01-01
12039,0.332884625657227017085,22,2016-01-01
12041,0.354257762719107468540,22,2016-01-01
12043,0.204932732003998687453,22,2016-01-01
12045,0.332603801805514220523,22,2016-01-01
12047,0.205082301229367459536,22,2016-01-01
12049,0.322443777996535488351,22,2016-01-01
12051,0.401404119258563982814,22,2016-01-01
12053,0.316718939584716467113,22,2016-01-01
12055,0.279601352227894660531,22,2016-01-01
12057,0.515893256412017429393,22,2016-01-01
12059,0.294242347931594972642,22,2016-01-01
12061,0.358819624092855017055,22,2016-01-01
12063,0.292589455369611501568,22,2016-01-01
12065,0.315163724884198316583,22,2016-01-01
12067,0.237285471181215326266,22,2016-01-01
12069,0.394201903192081988354,22,2016-01-01
12071,0.407046541974771639843,22,2016-01-01
12073,0.552948268888838015002,22,2016-01-01
12075,0.343015651351083232221,22,2016-01-01
12077,0.300692139221476919789,22,2016-01-01
12079,0.289781216852483535938,22,2016-01-01
12081,0.420690918248208603282,22,2016-01-01
12083,0.323857054554611844966,22,2016-01-01
12085,0.411936539914379249559,22,2016-01-01
12086,0.499964133910243202612,22,2016-01-01
12087,0.576522210266858969956,22,2016-01-01
12089,0.446830429706279618140,22,2016-01-01
12091,0.456979769999160580878,22,2016-01-01
12093,0.314153369504666407209,22,2016-01-01
12095,0.546387063788222186610,22,2016-01-01
12097,0.465622734522256053356,22,2016-01-01
12099,0.487104232961699594789,22,2016-01-01
12101,0.397646574025319933151,22,2016-01-01
12103,0.490681684637866959700,22,2016-01-01
12105,0.397446639652633105163,22,2016-01-01
12107,0.318042169364254481353,22,2016-01-01
12109,0.488992162877833993422,22,2016-01-01
12111,0.400767686942454003647,22,2016-01-01
12113,0.430519753058156482986,22,2016-01-01
12115,0.394688766282823195439,22,2016-01-01
12117,0.536753584701204947994,22,2016-01-01
12119,0.104892287264485703166,22,2016-01-01
12121,0.353487023343482673626,22,2016-01-01
12123,0.274464107201452958189,22,2016-01-01
12125,0.189427897712964446784,22,2016-01-01
12127,0.406052974977679082438,22,2016-01-01
12129,0.446864006471158322077,22,2016-01-01
12131,0.446806010240913288004,22,2016-01-01
12133,0.330558671581084071640,22,2016-01-01
13001,0.367366436971070564623,22,2016-01-01
13003,0.420799279625771693260,22,2016-01-01
13005,0.387819265431957449081,22,2016-01-01
13007,0.431107346443533801881,22,2016-01-01
13009,0.363676045267583922834,22,2016-01-01
13011,0.434194882595789168440,22,2016-01-01
13013,0.470647039521378478819,22,2016-01-01
13015,0.469676365773066855917,22,2016-01-01
13017,0.286130506780217180620,22,2016-01-01
13019,0.342609677739367993711,22,2016-01-01
13021,0.391047213510069213922,22,2016-01-01
13023,0.291988126034965621971,22,2016-01-01
13025,0.334909915066047022732,22,2016-01-01
13027,0.361861373747548514609,22,2016-01-01
13029,0.462870966018787726166,22,2016-01-01
13031,0.458365574658699816090,22,2016-01-01
13033,0.367699152186686812725,22,2016-01-01
13035,0.357909999007959219492,22,2016-01-01
13037,0.189218806040765244995,22,2016-01-01
13039,0.403757545233244049663,22,2016-01-01
13043,0.390984638630067992948,22,2016-01-01
13045,0.441940431766672008424,22,2016-01-01
13047,0.511204719061682043298,22,2016-01-01
13049,0.344415191959891028135,22,2016-01-01
13051,0.493105316575475225689,22,2016-01-01
13053,0.092113275794968063917,22,2016-01-01
13055,0.346174919682852193554,22,2016-01-01
13057,0.545483543569667971581,22,2016-01-01
13059,0.491852292758865410590,22,2016-01-01
13061,0.203348519188358019886,22,2016-01-01
13063,0.455699274284013644376,22,2016-01-01
13065,0.298421128942408217150,22,2016-01-01
13067,0.578649756186900483047,22,2016-01-01
13069,0.354927771800096151644,22,2016-01-01
13071,0.400151095441954167715,22,2016-01-01
13073,0.459237044328960722816,22,2016-01-01
13075,0.419511152827697778591,22,2016-01-01
13077,0.517623986019856077775,22,2016-01-01
13079,0.379432705295208443030,22,2016-01-01
13081,0.372659356089222621582,22,2016-01-01
13083,0.516454904115443022519,22,2016-01-01
13085,0.477275398151751715085,22,2016-01-01
13087,0.347748448982395091687,22,2016-01-01
13089,0.537789885762688583136,22,2016-01-01
13091,0.359605625634333768305,22,2016-01-01
13093,0.349894309501461352380,22,2016-01-01
13095,0.362838152362201720046,22,2016-01-01
13097,0.503761360774707538746,22,2016-01-01
13099,0.340601176712987340033,22,2016-01-01
13101,0.448812985050708546049,22,2016-01-01
13103,0.501775752997107819570,22,2016-01-01
13105,0.370304403897957159100,22,2016-01-01
13107,0.339848751936387292720,22,2016-01-01
13109,0.401765832589302747952,22,2016-01-01
13111,0.366276718329098082308,22,2016-01-01
13113,0.501826118144425875475,22,2016-01-01
13115,0.431765145791839319917,22,2016-01-01
13117,0.529156078539105484459,22,2016-01-01
13119,0.345068412658440359271,22,2016-01-01
13121,0.534943491830925726669,22,2016-01-01
13123,0.417299664995459505658,22,2016-01-01
13125,0.437824225635859984890,22,2016-01-01
13127,0.473804781636562044519,22,2016-01-01
13129,0.445452256129667361095,22,2016-01-01
13131,0.361960577825599230786,22,2016-01-01
13133,0.362317712506581809024,22,2016-01-01
13135,0.535396778156788229817,22,2016-01-01
13137,0.373065329700937860091,22,2016-01-01
13139,0.483424524774310722434,22,2016-01-01
13141,0.185558938668986515876,22,2016-01-01
13143,0.397510740749219721770,22,2016-01-01
13145,0.488984531794907015254,22,2016-01-01
13147,0.383899941240661462268,22,2016-01-01
13149,0.414354066985645933014,22,2016-01-01
13151,0.477859939103958242714,22,2016-01-01
13153,0.454971268972779927199,22,2016-01-01
13155,0.309548774066527780957,22,2016-01-01
13157,0.453106232305426463069,22,2016-01-01
13159,0.424366047785841288737,22,2016-01-01
13161,0.354530955487893286936,22,2016-01-01
13163,0.295499950397960974641,22,2016-01-01
13165,0.323712063978999259784,22,2016-01-01
13167,0.400790580191234938150,22,2016-01-01
13169,0.451247300504414581473,22,2016-01-01
13171,0.361409613638271407095,22,2016-01-01
13173,0.311816731912425692329,22,2016-01-01
13175,0.331195103897194050807,22,2016-01-01
13177,0.490123089367612157841,22,2016-01-01
13179,0.342797402379371656631,22,2016-01-01
13181,0.406136916889875842280,22,2016-01-01
13183,0.292185007974481658692,22,2016-01-01
13185,0.414412063215890967087,22,2016-01-01
13187,0.495719725586257945865,22,2016-01-01
13189,0.385500942438741481803,22,2016-01-01
13191,0.396208878001877246400,22,2016-01-01
13193,0.276675595033691231122,22,2016-01-01
13195,0.412789694985615408682,22,2016-01-01
13197,0.329603259998626405073,22,2016-01-01
13199,0.358357180467480140106,22,2016-01-01
13201,0.392500171699365857008,22,2016-01-01
13205,0.310317987225567180238,22,2016-01-01
13207,0.420165899742832505360,22,2016-01-01
13209,0.392591744694489595018,22,2016-01-01
13211,0.458797493952366780369,22,2016-01-01
13213,0.433596605694314080111,22,2016-01-01
13215,0.401840617201987133994,22,2016-01-01
13217,0.448710728539487038605,22,2016-01-01
13219,0.530029074425951786818,22,2016-01-01
13221,0.446079531146264966461,22,2016-01-01
13223,0.518902955518417618644,22,2016-01-01
13225,0.422908510946788458750,22,2016-01-01
13227,0.438257671146112344802,22,2016-01-01
13229,0.384885877154827041505,22,2016-01-01
13231,0.429173630029837534244,22,2016-01-01
13233,0.409174087894813152934,22,2016-01-01
13235,0.289863632548094900147,22,2016-01-01
13237,0.457234648168921651671,22,2016-01-01
13239,0.269615317109651030577,22,2016-01-01
13241,0.373758232030707477698,22,2016-01-01
13243,0.332451180146974657173,22,2016-01-01
13245,0.378727593232755660355,22,2016-01-01
13247,0.447886571583373396518,22,2016-01-01
13249,0.398553146677044939447,22,2016-01-01
13251,0.390647344764695557946,22,2016-01-01
13253,0.308964233114321253329,22,2016-01-01
13255,0.366963515792526117381,22,2016-01-01
13257,0.394125592362812206680,22,2016-01-01
13259,0.138748349778317040971,22,2016-01-01
13261,0.362995352670497470296,22,2016-01-01
13263,0.415097334462733606526,22,2016-01-01
13265,0.303053196279083964805,22,2016-01-01
13267,0.252665155712247124989,22,2016-01-01
13269,0.314215944384667628183,22,2016-01-01
13271,0.204676327617652221026,22,2016-01-01
13273,0.337115298031943713132,22,2016-01-01
13275,0.392520012514976000244,22,2016-01-01
13277,0.414918767122242317407,22,2016-01-01
13279,0.375171508588783834313,22,2016-01-01
13281,0.339468724006623779980,22,2016-01-01
13283,0.422853567149714215944,22,2016-01-01
13285,0.442176995337408331616,22,2016-01-01
13287,0.351364056073197347435,22,2016-01-01
13289,0.249049548621444869241,22,2016-01-01
13291,0.312588997504635882878,22,2016-01-01
13293,0.360452675839228344894,22,2016-01-01
13295,0.420866433155529101134,22,2016-01-01
13297,0.462935067115374342772,22,2016-01-01
13299,0.354395122211793075555,22,2016-01-01
13301,0.372540311195561762169,22,2016-01-01
13303,0.355771769571819936967,22,2016-01-01
13305,0.298944621231198919438,22,2016-01-01
13307,0.427606205596636218645,22,2016-01-01
13309,0.092415466678876399349,22,2016-01-01
13311,0.398212800378501713178,22,2016-01-01
13313,0.463518081850995474767,22,2016-01-01
13315,0.223647199774119945361,22,2016-01-01
13317,0.356855383347450836748,22,2016-01-01
13319,0.345762841204795372511,22,2016-01-01
13321,0.423059606388742626466,22,2016-01-01
15001,0.450290362705371519272,22,2016-01-01
15003,0.509184008302618224552,22,2016-01-01
15005,1.000000000000000000000,22,2016-01-01
15007,0.547850705493616599131,22,2016-01-01
15009,0.569202475523301511717,22,2016-01-01
16001,0.537107666949016734964,22,2016-01-01
16003,0.390294788733469166609,22,2016-01-01
16005,0.464424654502720481063,22,2016-01-01
16007,0.443043886357913051441,22,2016-01-01
16009,0.400709690712208969574,22,2016-01-01
16011,0.434918309257266698717,22,2016-01-01
16013,0.632586250314782170737,22,2016-01-01
16015,0.396862098700426577535,22,2016-01-01
16017,0.403609502224460673214,22,2016-01-01
16019,0.460042886686049617301,22,2016-01-01
16021,0.323557916103874300802,22,2016-01-01
