fips,measure,source,date
01001,0.968282174755476295621,24,2016-01-01
01003,0.996969997908157551656,24,2016-01-01
01005,0.925450115896523526888,24,2016-01-01
01007,0.953239925876936274872,24,2016-01-01
01009,0.997312299399704606490,24,2016-01-01
01011,0.553839587378794633895,24,2016-01-01
01013,0.921082602421043512435,24,2016-01-01
01015,0.996817863911914416175,24,2016-01-01
01017,0.934696482112634094496,24,2016-01-01
01019,0.973494877098973729417,24,2016-01-01
01021,0.965854369732096258560,24,2016-01-01
01023,0.813802779403592475283,24,2016-01-01
01025,0.925367709981891828502,24,2016-01-01
01027,0.963904096419146063427,24,2016-01-01
01029,0.960320495618752205414,24,2016-01-01
01031,0.994476690747506164596,24,2016-01-01
01033,0.986369216531049069552,24,2016-01-01
01035,0.860750908049790076214,24,2016-01-01
01037,0.861372121867782879431,24,2016-01-01
01039,0.988180033680776390494,24,2016-01-01
01041,0.931372776889155592931,24,2016-01-01
01043,0.989384427817701213057,24,2016-01-01
01045,0.986164258230554845362,24,2016-01-01
01047,0.989726729309248267891,24,2016-01-01
01049,0.996429077032626403277,24,2016-01-01
01051,0.990436687958382900138,24,2016-01-01
01053,0.914280945005673330276,24,2016-01-01
01055,0.999385125098517327428,24,2016-01-01
01057,0.878956276266885288853,24,2016-01-01
01059,0.974378099466051932629,24,2016-01-01
01061,1.000000000000000000000,24,2016-01-01
01063,0.963253300990772650533,24,2016-01-01
01065,0.904371105528169088484,24,2016-01-01
01067,0.777362461359021440328,24,2016-01-01
01069,0.999566840705141072586,24,2016-01-01
01071,0.998886463666387050016,24,2016-01-01
01073,0.991803780952401075925,24,2016-01-01
01075,0.890419150289371538687,24,2016-01-01
01077,0.989916896804552187243,24,2016-01-01
01079,1.000000000000000000000,24,2016-01-01
01081,0.994375268083344074275,24,2016-01-01
01083,1.000000000000000000000,24,2016-01-01
01085,0.892798356952840574136,24,2016-01-01
01087,1.000000000000000000000,24,2016-01-01
01089,0.999615439065052074199,24,2016-01-01
01091,0.909835251559901704534,24,2016-01-01
01093,0.980962120747907629308,24,2016-01-01
01095,1.000000000000000000000,24,2016-01-01
01097,0.990345830155071027559,24,2016-01-01
01099,0.919033019416101270530,24,2016-01-01
01101,0.999146359243302406464,24,2016-01-01
01103,0.997529935533219091971,24,2016-01-01
01105,0.986472752167381203422,24,2016-01-01
01107,0.919994421753471085032,24,2016-01-01
01109,0.981976347389528532519,24,2016-01-01
01111,0.958418820665713011893,24,2016-01-01
01113,0.993183551779439513002,24,2016-01-01
01115,0.998119454768661241962,24,2016-01-01
01117,0.984676725822844187319,24,2016-01-01
01119,0.966819998013806160159,24,2016-01-01
01121,0.999562614760800985490,24,2016-01-01
01123,0.987339070757099058248,24,2016-01-01
01125,0.965142298110791582764,24,2016-01-01
01127,0.927609573454308033308,24,2016-01-01
01129,0.921932017233401018875,24,2016-01-01
01131,0.841444681332102174882,24,2016-01-01
01133,0.993392736024273824289,24,2016-01-01
02013,1.000000000000000000000,24,2016-01-01
02016,0.994324556751263029114,24,2016-01-01
02020,0.912487031633306357721,24,2016-01-01
02050,1.000000000000000000000,24,2016-01-01
02060,1.000000000000000000000,24,2016-01-01
02068,1.000000000000000000000,24,2016-01-01
02070,1.000000000000000000000,24,2016-01-01
02090,0.923759738160488688203,24,2016-01-01
02100,0.989274553264858948542,24,2016-01-01
02105,1.000000000000000000000,24,2016-01-01
02110,0.839933906230521037807,24,2016-01-01
02122,0.870466354087650311557,24,2016-01-01
02130,0.949495739191619107184,24,2016-01-01
02150,0.976376971138913129375,24,2016-01-01
02164,1.000000000000000000000,24,2016-01-01
02170,0.997016483295898509720,24,2016-01-01
02180,0.983755469956705200235,24,2016-01-01
02185,1.000000000000000000000,24,2016-01-01
02188,1.000000000000000000000,24,2016-01-01
02195,0.870462128143310224461,24,2016-01-01
