fips,measure,source,date
01001,0.158258148563596455782,42,2016-01-01
01003,0.482188701410357210117,42,2016-01-01
01005,0.176014672628529469831,42,2016-01-01
01007,0.056627041039468427305,42,2016-01-01
01009,0.170083938517002790687,42,2016-01-01
01011,0.089860391409774145777,42,2016-01-01
01013,0.136355761675384496211,42,2016-01-01
01015,0.153591239332586484185,42,2016-01-01
01017,0.169356604664299209941,42,2016-01-01
01019,0.098083633934727683212,42,2016-01-01
01021,0.200373951367166150469,42,2016-01-01
01023,0.009983091134153526467,42,2016-01-01
01025,0.054044197713645489458,42,2016-01-01
01027,0.066706870569174956776,42,2016-01-01
01029,0.060212946590468418565,42,2016-01-01
01031,0.308327296163041550936,42,2016-01-01
01033,0.220181856211065938590,42,2016-01-01
01035,0.020715904833842826207,42,2016-01-01
01037,0.059143556306954281410,42,2016-01-01
01039,0.185701083386222177684,42,2016-01-01
01041,0.142015556443920524619,42,2016-01-01
01043,0.152492995146438344897,42,2016-01-01
01045,0.272009810805798509007,42,2016-01-01
01047,0.130331402037468648319,42,2016-01-01
01049,0.237844156120924431150,42,2016-01-01
01051,0.137230717361896062974,42,2016-01-01
01053,0.141512947799698362978,42,2016-01-01
01055,0.130795339268617022868,42,2016-01-01
01057,0.064385149075902884707,42,2016-01-01
01059,0.311398859947586466825,42,2016-01-01
01061,0.115144072564332529614,42,2016-01-01
01063,0.051338156604376957440,42,2016-01-01
01065,0.028756565609763777528,42,2016-01-01
01067,0.131647427339348114912,42,2016-01-01
01069,0.382092477835473610472,42,2016-01-01
01071,0.286667234166660381065,42,2016-01-01
01073,0.322487857715060647670,42,2016-01-01
01075,0.037272298110380664389,42,2016-01-01
01077,0.245405554771351977743,42,2016-01-01
01079,0.043127006378867545381,42,2016-01-01
01081,0.378978052237057438302,42,2016-01-01
01083,0.217050669009459889663,42,2016-01-01
01085,0.106517593756925385603,42,2016-01-01
01087,0.239762880783217037738,42,2016-01-01
01089,0.373833676766610120201,42,2016-01-01
01091,0.029073719087263659898,42,2016-01-01
01093,0.151278018366646421044,42,2016-01-01
01095,0.127631586666527784811,42,2016-01-01
01097,0.391950695025862555093,42,2016-01-01
01099,0.016993871119793621563,42,2016-01-01
01101,0.305797730790215007070,42,2016-01-01
01103,0.241953622320133929998,42,2016-01-01
01105,0.023224398476944953578,42,2016-01-01
01107,0.090235731595490314606,42,2016-01-01
01109,0.392416188691592846770,42,2016-01-01
01111,0.078563070859797210941,42,2016-01-01
01113,0.356229084662019631908,42,2016-01-01
01115,0.139660072292794557938,42,2016-01-01
01117,0.289493120738736531902,42,2016-01-01
01119,0.077957976984642659980,42,2016-01-01
01121,0.173243261266820418458,42,2016-01-01
01123,0.056932461394735395944,42,2016-01-01
01125,0.148741269449595644281,42,2016-01-01
01127,0.057322408120374171662,42,2016-01-01
01129,0.018003877437720766776,42,2016-01-01
01131,0.012450997752388737974,42,2016-01-01
01133,0.031078047651561708500,42,2016-01-01
02013,0.154484872234081056479,42,2016-01-01
02016,0.124068069828359986078,42,2016-01-01
02020,0.333498195673279478302,42,2016-01-01
02050,0.057729355900676965235,42,2016-01-01
02060,0.098135834356090442258,42,2016-01-01
02068,0.027427250751069480077,42,2016-01-01
02070,0.054878925552501352002,42,2016-01-01
02090,0.333208698841042892583,42,2016-01-01
02100,0.068716706517378250598,42,2016-01-01
02105,0.047240782704611583967,42,2016-01-01
02110,0.325654004831891296693,42,2016-01-01
02122,0.082520485372927113485,42,2016-01-01
02130,0.233722956799482018571,42,2016-01-01
02150,0.087723047551590718046,42,2016-01-01
02164,0.051154377597973665845,42,2016-01-01
02170,0.072437542974056749759,42,2016-01-01
02180,0.092802771124019940082,42,2016-01-01
02185,0.175537685292040405520,42,2016-01-01
02188,0.117091172226310856143,42,2016-01-01
02195,0.097688898179606085563,42,2016-01-01
02198,0.098675079075856191670,42,2016-01-01
02220,0.358389535587457675455,42,2016-01-01
02230,0.141855123956245989936,42,2016-01-01
02240,0.147020092253469442340,42,2016-01-01
02261,0.079691246480212987297,42,2016-01-01
02275,0.224279589288042523708,42,2016-01-01
02282,0.141342937253058184433,42,2016-01-01
02290,0.040887536466962939975,42,2016-01-01
04001,0.064365753506497455887,42,2016-01-01
04003,0.319275735915194908112,42,2016-01-01
04005,0.112578230293173609622,42,2016-01-01
04007,0.031947256502693888946,42,2016-01-01
04009,0.235075618176905072935,42,2016-01-01
04011,0.239663508421448482673,42,2016-01-01
04012,0.081141244881874397405,42,2016-01-01
04013,0.329735096031415075601,42,2016-01-01
04015,0.112724175966662607964,42,2016-01-01
04017,0.046228860774891309982,42,2016-01-01
04019,0.340315019964865285199,42,2016-01-01
04021,0.117731106290952936650,42,2016-01-01
04023,0.224456783378906935149,42,2016-01-01
04025,0.155447946063076546769,42,2016-01-01
04027,0.152197392301611161216,42,2016-01-01
05001,0.227724338195036338557,42,2016-01-01
05003,0.383692851762895629208,42,2016-01-01
05005,0.132235160982627436373,42,2016-01-01
05007,0.179235893584412571058,42,2016-01-01
05009,0.185057557549467980728,42,2016-01-01
05011,0.251905225585437902270,42,2016-01-01
05013,0.105074539448014067295,42,2016-01-01
05015,0.195488662391739498825,42,2016-01-01
05017,0.239919601773042385425,42,2016-01-01
05019,0.202249455038376289131,42,2016-01-01
05021,0.227977079225992265956,42,2016-01-01
05023,0.030944792906202188275,42,2016-01-01
05025,0.018393584711885401397,42,2016-01-01
05027,0.149947745702055559207,42,2016-01-01
05029,0.113360159081981360378,42,2016-01-01
05031,0.378170502140516590215,42,2016-01-01
05033,0.385099748899211641939,42,2016-01-01
05035,0.468743022234386357108,42,2016-01-01
05037,0.454551930619414270565,42,2016-01-01
05039,0.105872272034115130423,42,2016-01-01
05041,0.151494362773532901769,42,2016-01-01
05043,0.381220635018125877963,42,2016-01-01
05045,0.539014247721888606455,42,2016-01-01
05047,0.100011816930248863114,42,2016-01-01
05049,0.077909128883917876285,42,2016-01-01
05051,0.207287753505779101465,42,2016-01-01
05053,0.062883788333038209391,42,2016-01-01
05055,0.126505326657905137227,42,2016-01-01
05057,0.211880432779805333135,42,2016-01-01
05059,0.098965653439726412323,42,2016-01-01
05061,0.218432543466728157805,42,2016-01-01
05063,0.191487787436052987258,42,2016-01-01
05065,0.099610735711062526407,42,2016-01-01
05067,0.325577619811640286896,42,2016-01-01
05069,0.206125934953246501045,42,2016-01-01
05071,0.189983912452709830428,42,2016-01-01
05073,0.106422890698902581921,42,2016-01-01
05075,0.159517423866104482495,42,2016-01-01
05077,0.110695303626265096966,42,2016-01-01
05079,0.102396993064168325766,42,2016-01-01
05081,0.195101589083790416266,42,2016-01-01
05083,0.085221498001238682475,42,2016-01-01
05085,0.311474047710466771139,42,2016-01-01
05087,0.139331664596010044031,42,2016-01-01
05089,0.128852789184647377174,42,2016-01-01
05091,0.344073929205932218710,42,2016-01-01
05093,0.332353378175410895736,42,2016-01-01
05095,0.072784867337298410293,42,2016-01-01
05097,0.032245373587999554141,42,2016-01-01
05099,0.093879823854706592326,42,2016-01-01
05101,0.028526093565902972107,42,2016-01-01
05103,0.130609884101894743597,42,2016-01-01
05105,0.217683180078403596178,42,2016-01-01
05107,0.153801118549671155304,42,2016-01-01
05109,0.103373835352926929107,42,2016-01-01
05111,0.260845745001181094396,42,2016-01-01
05113,0.083529533884957694312,42,2016-01-01
05115,0.318808326637671487662,42,2016-01-01
05117,0.102989874914141680803,42,2016-01-01
05119,0.563721090275241088723,42,2016-01-01
05121,0.141431534298490390153,42,2016-01-01
05123,0.385531958810036321196,42,2016-01-01
05125,0.161185802012182572649,42,2016-01-01
05127,0.148672546876517149574,42,2016-01-01
05129,0.067214507694354081444,42,2016-01-01
05131,0.415992580835525212264,42,2016-01-01
05133,0.126752201127744607762,42,2016-01-01
05135,0.118483582548441332533,42,2016-01-01
05137,0.000000000000000000000,42,2016-01-01
05139,0.208297400646495035033,42,2016-01-01
05141,0.055828949276156152532,42,2016-01-01
05143,0.485943539976363744987,42,2016-01-01
05145,0.394233385928849628425,42,2016-01-01
05147,0.227343011722466642314,42,2016-01-01
05149,0.130900099288553752605,42,2016-01-01
06001,0.409838917401573172239,42,2016-01-01
06003,0.043597648251291870634,42,2016-01-01
06005,0.112309086836239017109,42,2016-01-01
06007,0.414274157331351632933,42,2016-01-01
06009,0.054729747284111448857,42,2016-01-01
06011,0.270822849848481093450,42,2016-01-01
06013,0.321145612476762731006,42,2016-01-01
06015,0.147511207226932831347,42,2016-01-01
06017,0.081185184227379288620,42,2016-01-01
06019,0.406854513953615615492,42,2016-01-01
06021,0.132305559716024918757,42,2016-01-01
06023,0.170702441674709243054,42,2016-01-01
06025,0.150492617531463624387,42,2016-01-01
06027,0.125945249659889112416,42,2016-01-01
06029,0.311398500770375255180,42,2016-01-01
06031,0.416420600345552422333,42,2016-01-01
06033,0.114157412765134141314,42,2016-01-01
06035,0.145898381822855475590,42,2016-01-01
06037,0.442697765666322215721,42,2016-01-01
06039,0.216537404774638449226,42,2016-01-01
06041,0.218001650539011254578,42,2016-01-01
06043,0.159038042014874007219,42,2016-01-01
06045,0.134227876150429641793,42,2016-01-01
06047,0.382428907156641851113,42,2016-01-01
06049,0.029702997561306461610,42,2016-01-01
06051,0.162191977106523460318,42,2016-01-01
06053,0.297193281518428843941,42,2016-01-01
06055,0.245876196643776302996,42,2016-01-01
06057,0.068593867911143868072,42,2016-01-01
06059,0.418059166783099945967,42,2016-01-01
06061,0.173437695863822988850,42,2016-01-01
06063,0.054978657091481118712,42,2016-01-01
06065,0.187157666703422467947,42,2016-01-01
06067,0.515848395130371150982,42,2016-01-01
06069,0.246165094847327535973,42,2016-01-01
06071,0.237378423003719998376,42,2016-01-01
06073,0.397740033041908916729,42,2016-01-01
06075,0.340857497279531939414,42,2016-01-01
06077,0.419730298621130658732,42,2016-01-01
06079,0.126712093005825974091,42,2016-01-01
06081,0.334423196717886534242,42,2016-01-01
06083,0.316380168964143698181,42,2016-01-01
06085,0.517412252707986652495,42,2016-01-01
06087,0.149172641280260829701,42,2016-01-01
06089,0.184193496905029833857,42,2016-01-01
06091,0.000000000000000000000,42,2016-01-01
06093,0.093351953079962545000,42,2016-01-01
06095,0.409414010760709796426,42,2016-01-01
06097,0.215127514494895672788,42,2016-01-01
06099,0.435074109632617984026,42,2016-01-01
06101,0.395429805219395617295,42,2016-01-01
06103,0.211782137949670413004,42,2016-01-01
06105,0.048322983641992269788,42,2016-01-01
06107,0.246359529444330106365,42,2016-01-01
06109,0.055248159725626922870,42,2016-01-01
06111,0.313425098321768425761,42,2016-01-01
06113,0.350594911201216700830,42,2016-01-01
06115,0.364601026552414790294,42,2016-01-01
08001,0.529675879681859982426,42,2016-01-01
08003,0.408782218046188513201,42,2016-01-01
08005,0.518865842881760179052,42,2016-01-01
08007,0.109601010389440285770,42,2016-01-01
08009,0.151397384926505757670,42,2016-01-01
08011,0.098716743632356742468,42,2016-01-01
08013,0.354484321495690531957,42,2016-01-01
08014,0.582449547873712813635,42,2016-01-01
08015,0.094423857603955163669,42,2016-01-01
08017,0.113254082078936854610,42,2016-01-01
08019,0.016038938640918928555,42,2016-01-01
08021,0.022378655870278600592,42,2016-01-01
08023,0.077046145771113364349,42,2016-01-01
08025,0.167926959637939793039,42,2016-01-01
08027,0.055819850120138790863,42,2016-01-01
08029,0.235287891908731155019,42,2016-01-01
08031,0.539047651202531289423,42,2016-01-01
08033,0.050869789520956972605,42,2016-01-01
08035,0.404552666932697254437,42,2016-01-01
08037,0.048433011594360103648,42,2016-01-01
08039,0.114024517196985832733,42,2016-01-01
08041,0.424335070194601015777,42,2016-01-01
08043,0.165823977066295612662,42,2016-01-01
08045,0.267837728046101113413,42,2016-01-01
08047,0.041632709454490032413,42,2016-01-01
08049,0.092869937262516517662,42,2016-01-01
08051,0.117739487092547875029,42,2016-01-01
08053,0.039272675725355384898,42,2016-01-01
08055,0.025230762378773201500,42,2016-01-01
08057,0.044540847607933649912,42,2016-01-01
08059,0.364883818743375425310,42,2016-01-01
08061,0.290398606488201088474,42,2016-01-01
08063,0.247630058966122764615,42,2016-01-01
08065,0.109909423888134018116,42,2016-01-01
08067,0.205436554159194284101,42,2016-01-01
08069,0.184870665673900854877,42,2016-01-01
08071,0.205043135387180462483,42,2016-01-01
08073,0.198271926601418534477,42,2016-01-01
08075,0.454087993388265896016,42,2016-01-01
08077,0.141853926698875284453,42,2016-01-01
08079,0.023076417465925755915,42,2016-01-01
08081,0.282106761115906126880,42,2016-01-01
08083,0.125507532365159187938,42,2016-01-01
08085,0.226691583987065789172,42,2016-01-01
08087,0.230664323394540721895,42,2016-01-01
08089,0.388322047386728378100,42,2016-01-01
08091,0.117007364210361472353,42,2016-01-01
08093,0.000530744192433740484,42,2016-01-01
08095,0.219680205372740341335,42,2016-01-01
08097,0.165969443836836328811,42,2016-01-01
08099,0.216137760264296959097,42,2016-01-01
08101,0.261041137404080229174,42,2016-01-01
08103,0.322389922062136939185,42,2016-01-01
08105,0.057040214558098889388,42,2016-01-01
08107,0.235052870286861668763,42,2016-01-01
08109,0.035188232205193630638,42,2016-01-01
08111,0.159808956035871267535,42,2016-01-01
08113,0.149657171338185338553,42,2016-01-01
08115,0.194808021576493431905,42,2016-01-01
08117,0.094274918787039401620,42,2016-01-01
08119,0.069434701762590328578,42,2016-01-01
08121,0.119725737070548270843,42,2016-01-01
08123,0.388921514152240613292,42,2016-01-01
08125,0.132111125119022348365,42,2016-01-01
09001,0.313221804020222634797,42,2016-01-01
09003,0.475371996844508473768,42,2016-01-01
09005,0.061912932331133133463,42,2016-01-01
09007,0.215533504469301901975,42,2016-01-01
09009,0.425573273767384625994,42,2016-01-01
09011,0.208907882179817760666,42,2016-01-01
09013,0.380632661923372415405,42,2016-01-01
09015,0.284666018471526166718,42,2016-01-01
10001,0.272523553943568231637,42,2016-01-01
10003,0.439183456106090412327,42,2016-01-01
10005,0.043593457850494401444,42,2016-01-01
11001,0.492992991375077627174,42,2016-01-01
12001,0.464784410463885749081,42,2016-01-01
12003,0.150436106983566325603,42,2016-01-01
12005,0.420290255893409612994,42,2016-01-01
12007,0.071933497620989741539,42,2016-01-01
12009,0.266159652115320308849,42,2016-01-01
12011,0.211365851561876116666,42,2016-01-01
12013,0.093372067003790397109,42,2016-01-01
12015,0.129424000676210962974,42,2016-01-01
12017,0.085070164669581509461,42,2016-01-01
12019,0.181058717931311668482,42,2016-01-01
12021,0.085949789659838827607,42,2016-01-01
12023,0.194720023159746578926,42,2016-01-01
12027,0.169173783463792482732,42,2016-01-01
12029,0.045907756348068099520,42,2016-01-01
12031,0.380251215725065648614,42,2016-01-01
12033,0.425306045922243162253,42,2016-01-01
12035,0.042866962077950314537,42,2016-01-01
12037,0.098158462520396775881,42,2016-01-01
12039,0.183901725283788907721,42,2016-01-01
12041,0.138285022202539311047,42,2016-01-01
12043,0.089550301750761425756,42,2016-01-01
12045,0.092382892964113527296,42,2016-01-01
12047,0.130189527039040048618,42,2016-01-01
12049,0.203504779391560987751,42,2016-01-01
12051,0.146631462510938442653,42,2016-01-01
12053,0.122924210136387967898,42,2016-01-01
12055,0.150205395488231379086,42,2016-01-01
12057,0.369920201598985108872,42,2016-01-01
12059,0.109397476636420353710,42,2016-01-01
12061,0.224672169979896851488,42,2016-01-01
12063,0.118374512401970063058,42,2016-01-01
12065,0.210532201254653889057,42,2016-01-01
12067,0.182039151992182388272,42,2016-01-01
12069,0.186090910386123882854,42,2016-01-01
12071,0.093458868163166544606,42,2016-01-01
